id_transacao,id_cliente_origem,id_cliente_destino,data_transacao,valor,canal,cidade_transacao,cidade_origem,flag_suspeita,flag_fraude_confirmada,mes
TX06006570,C046,C065,2025-06-29 06:38:43,78.84,PIX,Londrina,Londrina,0,0,junho
TX06006571,C042,EXT051,2025-06-03 14:51:59,2151.47,Cartão Débito,Londrina,Londrina,0,0,junho
TX06006572,C145,EXT658,2025-06-10 11:02:31,2949.99,PIX,Ibiporã,Ibiporã,0,0,junho
TX06006573,C075,EXT280,2025-06-07 15:44:23,2180.74,PIX,Maringá,Londrina,0,0,junho
TX06006574,C136,EXT209,2025-06-11 09:39:03,2929.93,TED,Cornélio Procópio,Cornélio Procópio,0,0,junho
TX06006575,C111,EXT439,2025-06-04 12:05:39,1029.35,PIX,Ortigueira,Ortigueira,0,0,junho
TX06006576,C030,EXT310,2025-06-10 09:47:14,2196.54,Boleto,Londrina,Londrina,0,0,junho
TX06006577,C111,EXT731,2025-06-25 17:16:25,3457.0,TED,Ortigueira,Ortigueira,0,0,junho
TX06006578,C090,EXT041,2025-06-22 18:13:18,2647.67,TED,Londrina,Londrina,0,0,junho
TX06006579,C108,EXT078,2025-06-30 19:52:15,1061.68,PIX,Astorga,Astorga,0,0,junho
TX06006580,C116,EXT394,2025-06-12 08:25:53,1647.02,PIX,Assaí,Assaí,0,0,junho
TX06006581,C045,EXT914,2025-06-29 10:33:10,1533.16,PIX,Londrina,Londrina,0,0,junho
TX06006582,C055,EXT415,2025-06-20 15:46:04,1949.25,PIX,Londrina,Londrina,0,0,junho
TX06006583,C144,EXT038,2025-06-01 20:08:34,311.85,PIX,Jataizinho,Jataizinho,0,0,junho
TX06006584,C043,EXT735,2025-06-25 22:30:30,2.62,PIX,Londrina,Londrina,0,0,junho
TX06006585,C078,EXT353,2025-06-04 19:32:27,855.77,DOC,Apucarana,Londrina,0,0,junho
TX06006586,C074,EXT202,2025-06-27 18:39:54,1740.62,PIX,Londrina,Londrina,0,0,junho
TX06006587,C009,EXT514,2025-06-02 21:15:29,160.41,PIX,Londrina,Londrina,0,0,junho
TX06006588,C136,EXT271,2025-06-19 12:26:15,913.16,PIX,Astorga,Cornélio Procópio,0,0,junho
TX06006589,C029,EXT428,2025-06-13 22:33:22,452.97,TED,Apucarana,Londrina,0,0,junho
TX06006590,C051,EXT235,2025-06-15 02:07:35,2185.97,DOC,Londrina,Londrina,0,0,junho
TX06006591,C103,EXT914,2025-06-17 21:21:12,126.77,Cartão Débito,Astorga,Londrina,0,0,junho
TX06006592,C142,EXT257,2025-06-16 19:24:55,2259.81,PIX,Arapongas,Arapongas,0,0,junho
TX06006593,C091,EXT546,2025-06-29 04:39:07,1132.29,Cartão Débito,Londrina,Londrina,0,0,junho
TX06006594,C099,EXT212,2025-06-25 06:52:06,3022.57,PIX,Londrina,Londrina,0,0,junho
TX06006595,C077,EXT130,2025-06-24 06:12:44,3291.67,PIX,Londrina,Londrina,0,0,junho
TX06006596,C101,C030,2025-06-08 00:06:36,1985.81,PIX,Londrina,Londrina,0,0,junho
TX06006597,C031,EXT514,2025-06-04 06:15:18,906.31,PIX,Londrina,Londrina,0,0,junho
TX06006598,C004,EXT239,2025-06-14 06:59:14,184.56,Cartão Débito,Londrina,Londrina,0,0,junho
TX06006599,C118,EXT264,2025-06-17 12:05:06,306.53,PIX,Apucarana,Apucarana,0,0,junho
TX06006600,C140,EXT734,2025-06-03 02:02:53,649.03,Cartão Débito,Ortigueira,Ortigueira,0,0,junho
TX06006601,C063,EXT459,2025-06-18 07:21:42,1566.86,Cartão Débito,Londrina,Londrina,0,0,junho
TX06006602,C139,EXT757,2025-06-22 00:23:42,944.57,TED,Maringá,Maringá,0,0,junho
TX06006603,C124,EXT195,2025-06-30 09:12:11,692.15,Boleto,Assaí,Assaí,0,0,junho
TX06006604,C118,EXT648,2025-06-02 15:23:34,779.04,DOC,Apucarana,Apucarana,0,0,junho
TX06006605,C078,EXT197,2025-06-28 20:23:09,1623.37,TED,Londrina,Londrina,0,0,junho
TX06006606,C119,EXT136,2025-06-28 04:46:44,41.95,TED,Rolândia,Rolândia,0,0,junho
TX06006607,C102,EXT395,2025-06-04 04:11:19,701.43,DOC,Londrina,Londrina,0,0,junho
TX06006608,C040,EXT408,2025-06-15 11:36:35,1020.33,PIX,Londrina,Londrina,0,0,junho
TX06006609,C147,EXT272,2025-06-26 13:47:55,1066.16,PIX,Bandeirantes,Bandeirantes,0,0,junho
TX06006610,C044,EXT927,2025-06-08 09:27:58,1156.96,PIX,Londrina,Londrina,0,0,junho
TX06006611,C149,EXT097,2025-06-30 07:36:39,65.92,PIX,Jataizinho,Jataizinho,0,0,junho
TX06006612,C043,EXT123,2025-06-01 07:22:52,979.59,DOC,Londrina,Londrina,0,0,junho
TX06006613,C012,EXT546,2025-06-30 15:05:25,959.68,PIX,Londrina,Londrina,0,0,junho
TX06006614,C036,EXT858,2025-06-14 00:17:56,2316.02,Cartão Débito,Londrina,Londrina,0,0,junho
TX06006615,C004,EXT407,2025-06-30 08:35:15,1712.93,TED,Londrina,Londrina,0,0,junho
TX06006616,C111,EXT480,2025-06-21 15:23:01,38.07,PIX,Ibiporã,Ortigueira,0,0,junho
TX06006617,C009,EXT207,2025-06-17 20:24:31,974.09,PIX,Londrina,Londrina,0,0,junho
TX06006618,C078,EXT503,2025-06-24 18:47:14,1409.08,PIX,Londrina,Londrina,0,0,junho
TX06006619,C121,EXT202,2025-06-15 15:35:11,1041.41,PIX,Ibiporã,Assaí,0,0,junho
TX06006620,C145,EXT581,2025-06-18 11:43:36,1353.78,Cartão Débito,Cambé,Ibiporã,0,0,junho
TX06006621,C102,EXT015,2025-06-01 18:20:34,148.85,PIX,Londrina,Londrina,0,0,junho
TX06006622,C135,EXT447,2025-06-02 17:51:31,222.5,PIX,Telêmaco Borba,Telêmaco Borba,0,0,junho
TX06006623,C139,EXT080,2025-06-23 00:27:48,1048.85,PIX,Maringá,Maringá,0,0,junho
TX06006624,C025,EXT865,2025-06-15 19:14:10,1935.45,TED,Londrina,Londrina,0,0,junho
TX06006625,C146,C105,2025-06-26 02:36:40,31.6,PIX,Assaí,Assaí,0,0,junho
TX06006626,C020,EXT777,2025-06-19 20:15:59,687.75,Boleto,Londrina,Londrina,0,0,junho
TX06006627,C008,EXT841,2025-06-16 05:32:56,5802.07,Boleto,Londrina,Londrina,0,0,junho
TX06006628,C128,EXT288,2025-06-20 16:02:57,1741.62,TED,Bandeirantes,Bandeirantes,0,0,junho
TX06006629,C048,EXT374,2025-06-13 11:27:32,717.81,TED,Londrina,Londrina,0,0,junho
TX06006630,C063,EXT728,2025-06-20 16:59:36,123.82,TED,Londrina,Londrina,0,0,junho
TX06006631,C128,EXT170,2025-06-10 17:34:42,534.01,PIX,Bandeirantes,Bandeirantes,0,0,junho
TX06006632,C047,EXT300,2025-06-18 05:03:57,201.29,PIX,Cornélio Procópio,Londrina,0,0,junho
TX06006633,C055,EXT126,2025-06-02 13:05:49,3042.62,Cartão Débito,Astorga,Londrina,0,0,junho
TX06006634,C150,EXT386,2025-06-08 14:19:59,1388.68,PIX,Ibiporã,Ibiporã,0,0,junho
TX06006635,C089,EXT230,2025-06-19 18:42:35,2323.01,PIX,Londrina,Londrina,0,0,junho
TX06006636,C018,EXT924,2025-06-30 18:13:55,2733.06,DOC,Ibiporã,Londrina,0,0,junho
TX06006637,C126,EXT030,2025-06-20 10:19:08,1120.4,PIX,Ibiporã,Ibiporã,0,0,junho
TX06006638,C079,EXT793,2025-06-27 07:14:55,7.94,Cartão Débito,Londrina,Londrina,0,0,junho
TX06006639,C086,EXT526,2025-06-29 17:56:52,974.51,PIX,Londrina,Londrina,0,0,junho
TX06006640,C070,EXT116,2025-06-16 15:03:30,1946.39,Cartão Débito,Londrina,Londrina,0,0,junho
TX06006641,C140,EXT821,2025-06-15 02:21:00,453.11,PIX,Ortigueira,Ortigueira,0,0,junho
TX06006642,C056,EXT035,2025-06-15 13:50:53,3153.17,PIX,Londrina,Londrina,0,0,junho
TX06006643,C134,EXT357,2025-06-08 16:56:43,6900.75,PIX,Telêmaco Borba,Telêmaco Borba,0,0,junho
TX06006644,C062,EXT501,2025-06-21 04:34:07,956.25,TED,Londrina,Londrina,0,0,junho
TX06006645,C010,EXT552,2025-06-04 08:32:22,909.2,TED,Londrina,Londrina,0,0,junho
TX06006646,C122,EXT798,2025-06-29 14:07:30,1277.71,PIX,Assaí,Assaí,0,0,junho
TX06006647,C049,EXT516,2025-06-28 13:42:14,1002.59,PIX,Londrina,Londrina,0,0,junho
TX06006648,C030,EXT978,2025-06-30 14:27:58,209.88,PIX,Arapongas,Londrina,0,0,junho
TX06006649,C136,EXT725,2025-06-20 18:47:34,379.48,PIX,Ortigueira,Cornélio Procópio,0,0,junho
TX06006650,C070,EXT775,2025-06-18 04:25:29,270.46,TED,Assaí,Londrina,0,0,junho
TX06006651,C113,C055,2025-06-08 02:03:59,89.83,PIX,Ibiporã,Ibiporã,0,0,junho
TX06006652,C081,EXT033,2025-06-30 12:33:03,181.53,Cartão Débito,Maringá,Londrina,0,0,junho
TX06006653,C053,EXT060,2025-06-20 07:59:38,4304.77,Cartão Débito,Londrina,Londrina,0,0,junho
TX06006654,C068,EXT055,2025-06-10 03:22:07,971.56,PIX,Cambé,Londrina,0,0,junho
TX06006655,C140,EXT896,2025-06-15 17:03:50,161.48,PIX,Ortigueira,Ortigueira,0,0,junho
TX06006656,C093,EXT069,2025-06-14 23:15:15,1498.33,Boleto,Londrina,Londrina,0,0,junho
TX06006657,C139,EXT733,2025-06-05 21:49:48,777.32,Cartão Débito,Bandeirantes,Maringá,0,0,junho
TX06006658,C114,EXT556,2025-06-17 23:11:40,305.36,Boleto,Telêmaco Borba,Telêmaco Borba,0,0,junho
TX06006659,C133,EXT303,2025-06-23 15:46:55,3449.71,PIX,Bandeirantes,Ortigueira,0,0,junho
TX06006660,C143,EXT742,2025-06-21 08:58:59,305.16,Boleto,Arapongas,Arapongas,0,0,junho
TX06006661,C117,EXT299,2025-06-23 11:44:12,123.22,Cartão Débito,Apucarana,Apucarana,0,0,junho
TX06006662,C125,EXT188,2025-06-20 06:38:09,276.46,TED,Arapongas,Jataizinho,0,0,junho
TX06006663,C054,EXT530,2025-06-17 09:15:26,2915.53,TED,Ibiporã,Londrina,0,0,junho
TX06006664,C071,EXT157,2025-06-05 13:38:43,2340.59,PIX,Londrina,Londrina,0,0,junho
TX06006665,C088,EXT058,2025-06-20 23:08:06,2696.86,Cartão Débito,Assaí,Londrina,0,0,junho
TX06006666,C128,C093,2025-06-03 23:22:40,2974.89,PIX,Bandeirantes,Bandeirantes,0,0,junho
TX06006667,C019,EXT122,2025-06-29 20:00:00,96.8,PIX,Londrina,Londrina,0,0,junho
TX06006668,C064,EXT623,2025-06-29 16:18:24,1490.97,PIX,Londrina,Londrina,0,0,junho
TX06006669,C139,C100,2025-06-05 15:12:35,1310.64,PIX,Maringá,Maringá,0,0,junho
TX06006670,C142,EXT357,2025-06-20 01:56:42,5938.61,Boleto,Arapongas,Arapongas,0,0,junho
TX06006671,C067,EXT640,2025-06-02 14:00:27,1504.95,Cartão Débito,Londrina,Londrina,0,0,junho
TX06006672,C075,EXT506,2025-06-23 04:09:34,1884.44,Cartão Débito,Londrina,Londrina,0,0,junho
TX06006673,C062,EXT967,2025-06-20 01:01:26,1506.26,TED,Londrina,Londrina,0,0,junho
TX06006674,C130,EXT217,2025-06-03 12:03:13,1162.94,TED,Rolândia,Rolândia,0,0,junho
TX06006675,C064,EXT503,2025-06-16 21:58:02,966.3,Cartão Débito,Londrina,Londrina,0,0,junho
TX06006676,C114,EXT512,2025-06-10 03:34:13,4178.65,PIX,Telêmaco Borba,Telêmaco Borba,0,0,junho
TX06006677,C136,EXT790,2025-06-07 19:46:32,3305.08,PIX,Cornélio Procópio,Cornélio Procópio,0,0,junho
TX06006678,C132,EXT865,2025-06-11 21:53:39,691.18,PIX,Rolândia,Rolândia,0,0,junho
TX06006679,C026,EXT305,2025-06-17 20:30:28,401.15,PIX,Londrina,Londrina,0,0,junho
TX06006680,C077,EXT901,2025-06-12 23:46:11,853.74,DOC,Ibiporã,Londrina,0,0,junho
TX06006681,C133,EXT239,2025-06-27 01:01:30,1645.05,PIX,Ortigueira,Ortigueira,0,0,junho
TX06006682,C115,EXT755,2025-06-23 09:54:57,614.89,Cartão Débito,Assaí,Assaí,0,0,junho
TX06006683,C122,EXT805,2025-06-25 13:21:35,924.63,Cartão Débito,Assaí,Assaí,0,0,junho
TX06006684,C069,EXT669,2025-06-17 16:14:28,425.79,PIX,Londrina,Londrina,0,0,junho
TX06006685,C101,C054,2025-06-08 10:43:38,669.72,PIX,Londrina,Londrina,0,0,junho
TX06006686,C062,EXT736,2025-06-24 10:49:09,3784.14,Boleto,Londrina,Londrina,0,0,junho
TX06006687,C115,EXT869,2025-06-11 23:49:19,290.27,Boleto,Assaí,Assaí,0,0,junho
TX06006688,C030,EXT236,2025-06-06 17:52:47,5383.21,PIX,Londrina,Londrina,0,0,junho
TX06006689,C081,EXT794,2025-06-28 16:30:28,291.31,PIX,Londrina,Londrina,0,0,junho
TX06006690,C104,EXT368,2025-06-06 14:20:25,461.45,DOC,Londrina,Londrina,0,0,junho
TX06006691,C062,EXT452,2025-06-20 22:34:12,109.44,PIX,Londrina,Londrina,0,0,junho
TX06006692,C138,EXT368,2025-06-29 02:40:41,1673.65,PIX,Ibiporã,Ibiporã,0,0,junho
TX06006693,C142,EXT532,2025-06-04 08:47:49,21.35,PIX,Arapongas,Arapongas,0,0,junho
TX06006694,C073,EXT317,2025-06-29 14:19:46,1860.5,TED,Londrina,Londrina,0,0,junho
TX06006695,C046,EXT919,2025-06-15 14:31:04,1032.84,PIX,Londrina,Londrina,0,0,junho
TX06006696,C099,EXT138,2025-06-20 23:51:42,1657.65,Cartão Débito,Londrina,Londrina,0,0,junho
TX06006697,C122,EXT233,2025-06-14 10:08:21,1834.1,PIX,Assaí,Assaí,0,0,junho
TX06006698,C003,EXT337,2025-06-24 11:50:27,159.39,PIX,Londrina,Londrina,0,0,junho
TX06006699,C047,EXT646,2025-06-26 10:12:05,25.95,PIX,Londrina,Londrina,0,0,junho
TX06006700,C084,EXT135,2025-06-22 13:57:33,221.81,DOC,Londrina,Londrina,0,0,junho
TX06006701,C114,EXT556,2025-06-26 00:45:15,581.54,PIX,Telêmaco Borba,Telêmaco Borba,0,0,junho
TX06006702,C146,EXT699,2025-06-01 02:45:02,91.37,PIX,Assaí,Assaí,0,0,junho
TX06006703,C009,EXT134,2025-06-17 19:34:05,732.2,Boleto,Londrina,Londrina,0,0,junho
TX06006704,C128,EXT243,2025-06-24 18:42:52,402.72,PIX,Bandeirantes,Bandeirantes,0,0,junho
TX06006705,C077,EXT652,2025-06-07 13:32:28,542.76,Cartão Débito,Londrina,Londrina,0,0,junho
TX06006706,C147,EXT794,2025-06-04 13:30:17,3383.46,Boleto,Bandeirantes,Bandeirantes,0,0,junho
TX06006707,C064,EXT182,2025-06-29 13:50:39,1546.0,TED,Ibiporã,Londrina,0,0,junho
TX06006708,C144,EXT272,2025-06-13 16:46:08,1288.09,Boleto,Arapongas,Jataizinho,0,0,junho
TX06006709,C136,EXT997,2025-06-26 06:52:01,1272.07,Cartão Débito,Cornélio Procópio,Cornélio Procópio,0,0,junho
TX06006710,C088,EXT250,2025-06-11 17:39:31,972.65,Boleto,Londrina,Londrina,0,0,junho
TX06006711,C089,EXT580,2025-06-22 01:33:58,863.34,PIX,Londrina,Londrina,0,0,junho
TX06006712,C027,EXT256,2025-06-17 12:45:49,2566.04,TED,Londrina,Londrina,0,0,junho
TX06006713,C090,C124,2025-06-14 14:46:29,93.56,PIX,Ibiporã,Londrina,0,0,junho
TX06006714,C141,EXT178,2025-06-22 22:12:26,408.49,TED,Bandeirantes,Bandeirantes,0,0,junho
TX06006715,C021,C105,2025-06-05 04:05:51,131.95,Boleto,Londrina,Londrina,0,0,junho
TX06006716,C074,EXT936,2025-06-19 02:08:40,13.34,Boleto,Londrina,Londrina,0,0,junho
TX06006717,C097,EXT951,2025-06-27 01:24:46,16.76,TED,Londrina,Londrina,0,0,junho
TX06006718,C094,EXT306,2025-06-24 05:11:28,29.16,PIX,Londrina,Londrina,0,0,junho
TX06006719,C069,EXT432,2025-06-15 17:10:18,1373.85,PIX,Londrina,Londrina,0,0,junho
TX06006720,C010,EXT648,2025-06-07 03:54:02,141.74,TED,Londrina,Londrina,0,0,junho
TX06006721,C064,EXT515,2025-06-26 00:46:50,271.39,PIX,Cornélio Procópio,Londrina,0,0,junho
TX06006722,C079,EXT996,2025-06-15 09:19:21,651.57,TED,Londrina,Londrina,0,0,junho
TX06006723,C096,EXT984,2025-06-24 16:24:10,376.42,PIX,Londrina,Londrina,0,0,junho
TX06006724,C043,EXT326,2025-06-16 20:12:37,2035.94,PIX,Londrina,Londrina,0,0,junho
TX06006725,C050,EXT119,2025-06-21 10:20:42,1172.06,PIX,Londrina,Londrina,0,0,junho
TX06006726,C062,EXT469,2025-06-27 19:14:14,486.51,PIX,Londrina,Londrina,0,0,junho
TX06006727,C062,EXT389,2025-06-05 13:34:07,458.89,PIX,Londrina,Londrina,0,0,junho
TX06006728,C132,EXT146,2025-06-04 20:00:57,1381.25,TED,Rolândia,Rolândia,0,0,junho
TX06006729,C059,EXT046,2025-06-22 10:32:40,224.56,TED,Londrina,Londrina,0,0,junho
TX06006730,C125,EXT685,2025-06-05 02:05:29,395.11,TED,Jataizinho,Jataizinho,0,0,junho
TX06006731,C053,EXT628,2025-06-07 05:48:16,523.3,PIX,Londrina,Londrina,0,0,junho
TX06006732,C149,EXT223,2025-06-17 17:17:15,727.58,TED,Jataizinho,Jataizinho,0,0,junho
TX06006733,C090,EXT609,2025-06-15 10:58:16,253.65,PIX,Londrina,Londrina,0,0,junho
TX06006734,C040,EXT484,2025-06-19 08:08:51,205.28,Boleto,Londrina,Londrina,0,0,junho
TX06006735,C113,EXT385,2025-06-25 13:27:54,5521.42,TED,Ibiporã,Ibiporã,1,0,junho
TX06006736,C096,EXT537,2025-06-22 13:08:54,2932.95,TED,Londrina,Londrina,0,0,junho
TX06006737,C078,EXT804,2025-06-14 23:50:50,889.84,PIX,Assaí,Londrina,0,0,junho
TX06006738,C069,EXT767,2025-06-28 04:39:36,1740.62,PIX,Londrina,Londrina,0,0,junho
TX06006739,C105,EXT196,2025-06-12 20:29:42,1345.04,PIX,Londrina,Londrina,0,0,junho
TX06006740,C149,EXT618,2025-06-14 08:38:29,93.7,TED,Telêmaco Borba,Jataizinho,0,0,junho
TX06006741,C102,EXT282,2025-06-01 12:35:33,875.52,PIX,Londrina,Londrina,0,0,junho
TX06006742,C047,EXT523,2025-06-11 03:40:15,243.89,PIX,Telêmaco Borba,Londrina,0,0,junho
TX06006743,C032,EXT135,2025-06-26 02:37:41,1052.65,PIX,Londrina,Londrina,0,0,junho
TX06006744,C027,EXT900,2025-06-24 17:44:56,76.54,PIX,Londrina,Londrina,0,0,junho
TX06006745,C034,EXT384,2025-06-01 07:20:27,213.39,PIX,Londrina,Londrina,0,0,junho
TX06006746,C109,EXT337,2025-06-24 15:58:38,1826.36,PIX,Arapongas,Arapongas,0,0,junho
TX06006747,C142,EXT923,2025-06-28 09:33:45,2223.7,PIX,Arapongas,Arapongas,0,0,junho
TX06006748,C123,EXT390,2025-06-16 16:25:07,2856.15,TED,Ortigueira,Ortigueira,0,0,junho
TX06006749,C037,EXT351,2025-06-03 02:31:16,2724.45,DOC,Londrina,Londrina,0,0,junho
TX06006750,C131,C146,2025-06-19 08:28:49,2850.56,DOC,Arapongas,Maringá,0,0,junho
TX06006751,C085,C103,2025-06-10 18:52:50,119.4,PIX,Bandeirantes,Londrina,0,0,junho
TX06006752,C102,EXT791,2025-06-19 06:50:02,1292.77,Boleto,Londrina,Londrina,0,0,junho
TX06006753,C070,EXT260,2025-06-17 14:53:01,1448.99,PIX,Cambé,Londrina,0,0,junho
TX06006754,C124,EXT080,2025-06-01 02:30:10,374.69,Boleto,Assaí,Assaí,0,0,junho
TX06006755,C080,EXT452,2025-06-22 10:34:25,5942.4,TED,Apucarana,Londrina,1,0,junho
TX06006756,C100,EXT312,2025-06-07 18:44:35,403.96,DOC,Londrina,Londrina,0,0,junho
TX06006757,C075,EXT973,2025-06-11 11:00:03,1026.48,PIX,Londrina,Londrina,0,0,junho
TX06006758,C012,EXT697,2025-06-14 01:43:08,2470.21,TED,Londrina,Londrina,0,0,junho
TX06006759,C085,EXT404,2025-06-12 18:57:17,409.61,Boleto,Londrina,Londrina,0,0,junho
TX06006760,C054,EXT802,2025-06-09 16:01:52,1119.23,PIX,Londrina,Londrina,0,0,junho
TX06006761,C118,EXT909,2025-06-07 06:17:11,1527.62,PIX,Apucarana,Apucarana,0,0,junho
TX06006762,C082,EXT484,2025-06-22 14:34:25,1182.48,PIX,Londrina,Londrina,0,0,junho
TX06006763,C113,EXT223,2025-06-21 07:39:25,624.98,TED,Ibiporã,Ibiporã,0,0,junho
TX06006764,C017,C026,2025-06-28 21:33:05,3475.17,TED,Londrina,Londrina,0,0,junho
TX06006765,C058,C117,2025-06-12 05:02:12,1137.06,PIX,Jataizinho,Londrina,0,0,junho
TX06006766,C037,EXT392,2025-06-16 06:14:12,304.88,Boleto,Londrina,Londrina,0,0,junho
TX06006767,C118,EXT422,2025-06-26 08:30:34,1968.68,DOC,Apucarana,Apucarana,0,0,junho
TX06006768,C135,EXT193,2025-06-21 15:40:17,1280.11,Cartão Débito,Telêmaco Borba,Telêmaco Borba,0,0,junho
TX06006769,C082,EXT421,2025-06-25 18:56:41,139.19,Cartão Débito,Londrina,Londrina,0,0,junho
TX06006770,C139,EXT122,2025-06-10 16:07:32,391.11,PIX,Apucarana,Maringá,0,0,junho
TX06006771,C064,EXT040,2025-06-27 23:26:50,206.57,TED,Londrina,Londrina,0,0,junho
TX06006772,C133,EXT738,2025-06-28 04:53:56,90.54,PIX,Ortigueira,Ortigueira,0,0,junho
TX06006773,C013,C128,2025-06-05 21:55:28,313.95,PIX,Londrina,Londrina,0,0,junho
TX06006774,C134,EXT384,2025-06-15 05:49:04,391.11,Boleto,Maringá,Telêmaco Borba,0,0,junho
TX06006775,C068,EXT046,2025-06-22 05:41:54,754.01,DOC,Londrina,Londrina,0,0,junho
TX06006776,C063,EXT882,2025-06-03 14:07:43,4178.75,PIX,Londrina,Londrina,0,0,junho
TX06006777,C075,EXT264,2025-06-10 10:21:57,3443.32,PIX,Apucarana,Londrina,0,0,junho
TX06006778,C069,EXT358,2025-06-19 22:30:11,1681.36,Boleto,Londrina,Londrina,0,0,junho
TX06006779,C128,EXT644,2025-06-20 19:23:06,1247.88,Boleto,Bandeirantes,Bandeirantes,0,0,junho
TX06006780,C025,EXT293,2025-06-15 06:31:43,3531.15,Cartão Débito,Londrina,Londrina,0,0,junho
TX06006781,C138,C101,2025-06-17 10:37:42,184.41,PIX,Ibiporã,Ibiporã,0,0,junho
TX06006782,C095,EXT631,2025-06-23 05:34:23,481.17,Boleto,Londrina,Londrina,0,0,junho
TX06006783,C139,C009,2025-06-26 14:37:54,967.11,PIX,Maringá,Maringá,0,0,junho
TX06006784,C086,EXT428,2025-06-29 00:41:54,2017.99,PIX,Arapongas,Londrina,0,0,junho
TX06006785,C053,EXT284,2025-06-18 13:25:57,1173.12,Cartão Débito,Londrina,Londrina,0,0,junho
TX06006786,C072,C141,2025-06-15 14:38:30,1985.76,PIX,Telêmaco Borba,Londrina,0,0,junho
TX06006787,C142,EXT502,2025-06-14 13:27:04,199.37,TED,Arapongas,Arapongas,0,0,junho
TX06006788,C056,EXT910,2025-06-13 06:45:04,256.92,TED,Londrina,Londrina,0,0,junho
TX06006789,C086,EXT386,2025-06-29 02:49:22,1619.1,TED,Apucarana,Londrina,0,0,junho
TX06006790,C100,C023,2025-06-24 12:38:32,513.83,PIX,Maringá,Londrina,0,0,junho
TX06006791,C112,EXT635,2025-06-07 06:55:38,687.44,DOC,Ibiporã,Uraí,0,0,junho
TX06006792,C108,C041,2025-06-07 01:06:08,1882.33,PIX,Astorga,Astorga,0,0,junho
TX06006793,C082,EXT549,2025-06-05 14:05:47,87.13,PIX,Londrina,Londrina,0,0,junho
TX06006794,C143,EXT694,2025-06-14 15:12:09,220.68,PIX,Arapongas,Arapongas,0,0,junho
TX06006795,C067,EXT398,2025-06-08 11:52:03,420.85,TED,Bandeirantes,Londrina,0,0,junho
TX06006796,C136,EXT205,2025-06-20 10:15:30,2579.77,TED,Cornélio Procópio,Cornélio Procópio,0,0,junho
TX06006797,C036,EXT765,2025-06-12 07:56:22,622.79,TED,Londrina,Londrina,0,0,junho
TX06006798,C087,C036,2025-06-17 19:25:01,348.6,PIX,Londrina,Londrina,0,0,junho
TX06006799,C017,EXT853,2025-06-16 08:59:20,1361.44,PIX,Rolândia,Londrina,0,0,junho
TX06006800,C004,EXT235,2025-06-06 04:03:26,36.91,DOC,Jataizinho,Londrina,0,0,junho
TX06006801,C093,EXT745,2025-06-19 22:48:45,1790.56,TED,Londrina,Londrina,0,0,junho
TX06006802,C091,EXT205,2025-06-14 18:34:52,1436.37,PIX,Ortigueira,Londrina,0,0,junho
TX06006803,C084,EXT608,2025-06-13 16:30:15,67.99,DOC,Cambé,Londrina,0,0,junho
TX06006804,C013,EXT468,2025-06-21 01:53:08,827.06,Cartão Débito,Londrina,Londrina,0,0,junho
TX06006805,C128,EXT697,2025-06-06 13:26:13,621.32,TED,Rolândia,Bandeirantes,0,0,junho
TX06006806,C141,EXT675,2025-06-11 10:59:16,206.57,PIX,Cornélio Procópio,Bandeirantes,0,0,junho
TX06006807,C070,C053,2025-06-11 22:46:28,200.75,PIX,Londrina,Londrina,0,0,junho
TX06006808,C083,EXT527,2025-06-25 00:05:14,209.51,DOC,Londrina,Londrina,0,0,junho
TX06006809,C150,EXT079,2025-06-28 09:43:31,1098.54,TED,Ibiporã,Ibiporã,0,0,junho
TX06006810,C105,EXT875,2025-06-01 03:53:12,225.2,TED,Londrina,Londrina,0,0,junho
TX06006811,C034,EXT048,2025-06-10 11:00:21,73.73,PIX,Ibiporã,Londrina,0,0,junho
TX06006812,C128,EXT146,2025-06-06 18:49:03,3792.08,PIX,Bandeirantes,Bandeirantes,0,0,junho
TX06006813,C095,EXT078,2025-06-06 02:22:12,47.95,Cartão Débito,Londrina,Londrina,0,0,junho
TX06006814,C096,EXT062,2025-06-24 17:25:17,1308.4,TED,Londrina,Londrina,0,0,junho
TX06006815,C116,EXT114,2025-06-27 21:38:55,3299.26,DOC,Assaí,Assaí,0,0,junho
TX06006816,C076,EXT781,2025-06-12 08:24:16,46.41,PIX,Londrina,Londrina,0,0,junho
TX06006817,C050,C001,2025-06-12 00:13:37,4048.25,TED,Londrina,Londrina,0,0,junho
TX06006818,C123,EXT623,2025-06-26 21:59:35,837.4,PIX,Ortigueira,Ortigueira,0,0,junho
TX06006819,C089,EXT873,2025-06-29 09:57:00,1845.02,PIX,Maringá,Londrina,0,0,junho
TX06006820,C144,EXT415,2025-06-05 01:33:51,1177.39,TED,Jataizinho,Jataizinho,0,0,junho
TX06006821,C045,EXT260,2025-06-28 07:09:30,1151.19,DOC,Londrina,Londrina,0,0,junho
TX06006822,C138,EXT480,2025-06-20 09:00:49,1865.7,PIX,Bandeirantes,Ibiporã,0,0,junho
TX06006823,C104,EXT653,2025-06-03 08:47:44,81.22,PIX,Assaí,Londrina,0,0,junho
TX06006824,C136,EXT556,2025-06-21 09:45:57,597.87,PIX,Cornélio Procópio,Cornélio Procópio,0,0,junho
TX06006825,C002,EXT109,2025-06-13 00:52:57,4190.72,PIX,Londrina,Londrina,0,0,junho
