id_transacao,id_cliente_origem,id_cliente_destino,data_transacao,valor,canal,cidade_transacao,cidade_origem,flag_suspeita,flag_fraude_confirmada,mes
TX05005363,C143,EXT598,2025-05-10 04:49:02,1037.82,PIX,Arapongas,Arapongas,0,0,maio
TX05005364,C118,EXT004,2025-05-22 04:13:02,690.42,DOC,Apucarana,Apucarana,0,0,maio
TX05005365,C105,EXT658,2025-05-30 05:15:24,931.04,TED,Londrina,Londrina,0,0,maio
TX05005366,C130,EXT492,2025-05-14 06:26:53,137.09,PIX,Rolândia,Rolândia,0,0,maio
TX05005367,C137,EXT040,2025-05-23 23:46:01,1428.24,PIX,Astorga,Astorga,0,0,maio
TX05005368,C034,EXT412,2025-05-15 15:09:12,1590.27,TED,Londrina,Londrina,0,0,maio
TX05005369,C131,EXT532,2025-05-21 20:49:20,13.82,Cartão Débito,Maringá,Maringá,0,0,maio
TX05005370,C094,EXT881,2025-05-30 04:58:12,378.51,PIX,Londrina,Londrina,0,0,maio
TX05005371,C102,EXT787,2025-05-10 01:10:21,115.97,TED,Londrina,Londrina,0,0,maio
TX05005372,C139,C137,2025-05-05 21:05:28,7605.58,PIX,Maringá,Maringá,0,0,maio
TX05005373,C106,EXT064,2025-05-30 12:00:40,1079.74,Cartão Débito,Arapongas,Maringá,0,0,maio
TX05005374,C023,EXT737,2025-05-09 12:34:00,752.24,PIX,Londrina,Londrina,0,0,maio
TX05005376,C020,EXT948,2025-05-18 03:17:38,4015.16,PIX,Assaí,Londrina,0,0,maio
TX05005377,C046,EXT037,2025-05-06 16:16:29,1294.06,PIX,Londrina,Londrina,0,0,maio
TX05005378,C006,C117,2025-05-04 11:35:44,221.66,TED,Londrina,Londrina,0,0,maio
TX05005379,C130,EXT937,2025-05-30 03:51:42,713.39,PIX,Bandeirantes,Rolândia,0,0,maio
TX05005380,C008,EXT449,2025-05-17 15:44:55,1785.71,PIX,Londrina,Londrina,0,0,maio
TX05005381,C128,EXT171,2025-05-21 12:39:40,660.62,PIX,Bandeirantes,Bandeirantes,0,0,maio
TX05005383,C026,EXT917,2025-05-15 18:45:06,5681.8,PIX,Londrina,Londrina,0,0,maio
TX05005384,C049,EXT813,2025-05-15 08:43:45,3291.86,PIX,Londrina,Londrina,0,0,maio
TX05005385,C022,C005,2025-05-03 17:00:49,3407.71,Cartão Débito,Bandeirantes,Londrina,0,0,maio
TX05005386,C134,EXT991,2025-05-11 15:26:01,169.42,PIX,Telêmaco Borba,Telêmaco Borba,0,0,maio
TX05005387,C048,EXT717,2025-05-25 01:51:14,320.29,TED,Londrina,Londrina,0,0,maio
TX05005388,C111,EXT303,2025-05-11 05:59:49,700.22,PIX,Ortigueira,Ortigueira,0,0,maio
TX05005389,C005,EXT936,2025-05-13 22:20:22,2141.47,PIX,Londrina,Londrina,0,0,maio
TX05005390,C004,EXT749,2025-05-22 15:22:01,1601.93,Cartão Débito,Londrina,Londrina,0,0,maio
TX05005391,C006,EXT610,2025-05-12 04:38:07,2273.89,PIX,Jataizinho,Londrina,0,0,maio
TX05005392,C058,EXT985,2025-05-12 18:34:36,3042.38,PIX,Londrina,Londrina,0,0,maio
TX05005393,C122,EXT007,2025-05-21 18:05:09,1821.14,DOC,Assaí,Assaí,0,0,maio
TX05005394,C099,EXT882,2025-05-14 10:45:54,364.2,PIX,Londrina,Londrina,0,0,maio
TX05005395,C011,EXT373,2025-05-25 18:14:49,403.32,PIX,Rolândia,Londrina,0,0,maio
TX05005396,C037,EXT455,2025-05-05 13:00:15,521.54,PIX,Londrina,Londrina,0,0,maio
TX05005397,C034,EXT625,2025-05-01 14:53:24,433.29,PIX,Londrina,Londrina,0,0,maio
TX05005398,C123,EXT358,2025-05-17 17:50:21,343.78,Cartão Débito,Ortigueira,Ortigueira,0,0,maio
TX05005399,C006,C066,2025-05-20 11:37:00,1675.55,TED,Londrina,Londrina,0,0,maio
TX05005401,C137,EXT716,2025-05-10 05:29:18,1564.08,TED,Astorga,Astorga,0,0,maio
TX05005402,C042,EXT106,2025-05-15 07:09:51,2081.75,Boleto,Londrina,Londrina,0,0,maio
TX05005403,C131,EXT355,2025-05-13 06:02:17,81.99,PIX,Astorga,Maringá,0,0,maio
TX05005404,C113,EXT826,2025-05-10 08:33:11,76.61,TED,Ibiporã,Ibiporã,0,0,maio
TX05005405,C092,EXT521,2025-05-31 00:23:30,403.35,PIX,Londrina,Londrina,0,0,maio
TX05005406,C133,EXT167,2025-05-05 00:13:36,280.3,PIX,Ortigueira,Ortigueira,0,0,maio
TX05005407,C089,EXT886,2025-05-17 16:55:23,1044.24,DOC,Londrina,Londrina,0,0,maio
TX05005408,C077,EXT222,2025-05-28 10:07:19,1350.38,PIX,Cambé,Londrina,0,0,maio
TX05005409,C080,EXT901,2025-05-10 14:15:10,1206.61,PIX,Londrina,Londrina,0,0,maio
TX05005410,C018,EXT015,2025-05-17 01:32:06,530.58,Cartão Débito,Londrina,Londrina,0,0,maio
TX05005411,C145,EXT107,2025-05-03 08:08:36,827.94,Boleto,Maringá,Ibiporã,0,0,maio
TX05005412,C104,EXT597,2025-05-10 15:56:56,1225.95,TED,Londrina,Londrina,0,0,maio
TX05005413,C068,EXT171,2025-05-11 15:50:14,152.62,Boleto,Londrina,Londrina,0,0,maio
TX05005414,C142,EXT942,2025-05-30 21:48:33,312.88,TED,Arapongas,Arapongas,0,0,maio
TX05005415,C127,EXT872,2025-05-18 11:59:08,2654.15,PIX,Cornélio Procópio,Cornélio Procópio,0,0,maio
TX05005416,C141,EXT979,2025-05-29 21:54:48,502.86,PIX,Bandeirantes,Bandeirantes,0,0,maio
TX05005417,C075,EXT569,2025-05-10 04:08:18,1938.28,Boleto,Ortigueira,Londrina,0,0,maio
TX05005418,C126,EXT918,2025-05-31 18:46:51,346.8,TED,Ibiporã,Ibiporã,0,0,maio
TX05005419,C033,EXT835,2025-05-20 18:45:29,51.04,Boleto,Ibiporã,Londrina,0,0,maio
TX05005420,C028,C100,2025-05-13 06:02:09,832.74,Boleto,Londrina,Londrina,0,0,maio
TX05005421,C102,EXT348,2025-05-01 18:19:14,2676.12,Cartão Débito,Londrina,Londrina,0,0,maio
TX05005422,C039,EXT313,2025-05-26 07:13:25,2053.0,PIX,Londrina,Londrina,0,0,maio
TX05005423,C041,EXT176,2025-05-13 16:34:24,349.93,PIX,Londrina,Londrina,0,0,maio
TX05005424,C118,EXT094,2025-05-18 08:07:23,2888.68,Boleto,Astorga,Apucarana,0,0,maio
TX05005425,C059,EXT088,2025-05-07 01:22:22,784.06,PIX,Assaí,Londrina,0,0,maio
TX05005426,C128,EXT545,2025-05-04 19:03:25,60.29,TED,Telêmaco Borba,Bandeirantes,0,0,maio
TX05005427,C006,EXT215,2025-05-09 01:47:01,33.99,PIX,Londrina,Londrina,0,0,maio
TX05005428,C045,EXT949,2025-05-04 12:02:48,796.57,PIX,Londrina,Londrina,0,0,maio
TX05005429,C136,C033,2025-05-16 12:09:25,948.44,Cartão Débito,Cornélio Procópio,Cornélio Procópio,0,0,maio
TX05005430,C042,EXT804,2025-05-21 06:57:31,99.94,TED,Londrina,Londrina,0,0,maio
TX05005431,C033,EXT289,2025-05-01 21:30:19,3064.96,TED,Londrina,Londrina,0,0,maio
TX05005432,C043,EXT769,2025-05-23 16:10:27,1519.94,PIX,Londrina,Londrina,0,0,maio
TX05005433,C067,EXT713,2025-05-16 04:18:22,1939.04,PIX,Assaí,Londrina,0,0,maio
TX05005434,C149,EXT717,2025-05-31 06:55:01,1052.55,PIX,Jataizinho,Jataizinho,0,0,maio
TX05005435,C093,C107,2025-05-12 22:47:50,1307.15,TED,Londrina,Londrina,0,0,maio
TX05005436,C030,EXT124,2025-05-24 23:39:28,588.95,PIX,Londrina,Londrina,0,0,maio
TX05005437,C122,EXT938,2025-05-21 00:32:10,1364.69,PIX,Assaí,Assaí,0,0,maio
TX05005438,C070,EXT866,2025-05-15 05:50:47,4590.07,PIX,Londrina,Londrina,0,0,maio
TX05005439,C140,EXT396,2025-05-24 10:33:33,1251.98,PIX,Ortigueira,Ortigueira,0,0,maio
TX05005440,C135,EXT759,2025-05-01 17:05:41,501.59,Boleto,Arapongas,Telêmaco Borba,0,0,maio
TX05005441,C145,EXT807,2025-05-01 11:50:17,402.97,TED,Ibiporã,Ibiporã,0,0,maio
TX05005442,C009,C149,2025-05-25 06:45:58,3967.48,PIX,Londrina,Londrina,0,0,maio
TX05005443,C109,EXT782,2025-05-24 22:29:18,245.48,DOC,Arapongas,Arapongas,0,0,maio
TX05005444,C070,EXT466,2025-05-11 05:09:42,1969.09,PIX,Londrina,Londrina,0,0,maio
TX05005445,C020,EXT715,2025-05-11 03:32:49,751.17,PIX,Cambé,Londrina,0,0,maio
TX05005446,C027,EXT468,2025-05-15 17:17:59,703.87,TED,Uraí,Londrina,0,0,maio
TX05005447,C108,EXT741,2025-05-05 10:48:16,1651.79,PIX,Astorga,Astorga,0,0,maio
TX05005448,C036,EXT657,2025-05-29 11:43:16,192.26,DOC,Londrina,Londrina,0,0,maio
TX05005449,C142,C125,2025-05-04 20:00:00,753.5,TED,Arapongas,Arapongas,0,0,maio
TX05005450,C108,EXT936,2025-05-23 11:16:39,43.79,PIX,Astorga,Astorga,0,0,maio
TX05005451,C123,C039,2025-05-29 17:49:11,1331.88,Cartão Débito,Ortigueira,Ortigueira,0,0,maio
TX05005452,C020,EXT658,2025-05-18 12:42:03,72.18,Cartão Débito,Londrina,Londrina,0,0,maio
TX05005453,C026,EXT911,2025-05-11 21:33:28,109.6,PIX,Londrina,Londrina,0,0,maio
TX05005454,C058,EXT027,2025-05-23 10:55:27,2235.85,DOC,Londrina,Londrina,0,0,maio
TX05005455,C048,EXT974,2025-05-14 14:24:54,702.13,PIX,Londrina,Londrina,0,0,maio
TX05005456,C045,EXT083,2025-05-15 16:57:57,269.24,TED,Maringá,Londrina,0,0,maio
TX05005457,C144,EXT557,2025-05-04 08:12:14,1077.51,PIX,Cornélio Procópio,Jataizinho,0,0,maio
TX05005458,C007,EXT755,2025-05-08 14:24:45,878.97,DOC,Londrina,Londrina,0,0,maio
TX05005459,C027,C019,2025-05-29 19:00:45,635.01,PIX,Cambé,Londrina,0,0,maio
TX05005460,C073,EXT107,2025-05-10 07:55:09,2829.93,TED,Londrina,Londrina,0,0,maio
TX05005461,C014,EXT531,2025-05-01 00:23:55,1660.95,Boleto,Londrina,Londrina,0,0,maio
TX05005462,C090,EXT864,2025-05-21 16:30:14,197.27,Boleto,Londrina,Londrina,0,0,maio
TX05005463,C113,C094,2025-05-24 12:18:08,1014.93,TED,Ibiporã,Ibiporã,0,0,maio
TX05005464,C128,EXT580,2025-05-19 19:53:07,111.52,TED,Bandeirantes,Bandeirantes,0,0,maio
TX05005465,C042,EXT977,2025-05-01 21:20:23,336.7,TED,Jataizinho,Londrina,0,0,maio
TX05005466,C006,EXT529,2025-05-20 03:55:41,2887.67,TED,Maringá,Londrina,0,0,maio
TX05005467,C080,EXT243,2025-05-06 16:59:28,744.05,PIX,Londrina,Londrina,0,0,maio
TX05005468,C087,C148,2025-05-23 21:40:14,2671.93,PIX,Londrina,Londrina,0,0,maio
TX05005469,C007,EXT897,2025-05-01 08:59:24,217.82,Boleto,Londrina,Londrina,0,0,maio
TX05005470,C141,EXT432,2025-05-16 03:14:13,275.81,PIX,Bandeirantes,Bandeirantes,0,0,maio
TX05005471,C130,EXT154,2025-05-31 09:18:06,522.17,Boleto,Rolândia,Rolândia,0,0,maio
TX05005472,C009,EXT508,2025-05-27 22:35:39,547.46,Boleto,Londrina,Londrina,0,0,maio
TX05005473,C094,EXT036,2025-05-11 04:38:03,1641.1,TED,Londrina,Londrina,0,0,maio
TX05005474,C080,EXT473,2025-05-15 06:27:08,1097.78,Cartão Débito,Londrina,Londrina,0,0,maio
TX05005475,C057,EXT564,2025-05-11 11:33:09,966.91,PIX,Londrina,Londrina,0,0,maio
TX05005476,C054,EXT600,2025-05-29 05:47:46,1106.7,PIX,Londrina,Londrina,0,0,maio
TX05005477,C052,EXT926,2025-05-30 23:32:05,1580.98,Cartão Débito,Maringá,Londrina,0,0,maio
TX05005478,C020,EXT546,2025-05-22 04:49:31,2679.86,PIX,Londrina,Londrina,0,0,maio
TX05005479,C057,EXT085,2025-05-21 14:10:40,642.84,PIX,Londrina,Londrina,0,0,maio
TX05005480,C025,EXT321,2025-05-25 12:30:16,1949.01,DOC,Londrina,Londrina,0,0,maio
TX05005481,C091,EXT481,2025-05-09 12:12:26,820.07,TED,Londrina,Londrina,0,0,maio
TX05005482,C126,EXT235,2025-05-17 09:08:08,1536.5,PIX,Ibiporã,Ibiporã,0,0,maio
TX05005483,C052,EXT049,2025-05-07 14:24:18,2493.64,TED,Londrina,Londrina,0,0,maio
TX05005484,C050,EXT062,2025-05-10 08:24:47,39.29,PIX,Londrina,Londrina,0,0,maio
TX05005485,C116,EXT701,2025-05-22 20:39:00,949.26,PIX,Arapongas,Assaí,0,0,maio
TX05005486,C047,EXT324,2025-05-27 17:25:21,5454.09,PIX,Londrina,Londrina,0,0,maio
TX05005487,C017,EXT003,2025-05-01 17:13:39,822.75,TED,Londrina,Londrina,0,0,maio
TX05005488,C044,C004,2025-05-03 10:20:35,2396.8,PIX,Ibiporã,Londrina,0,0,maio
TX05005489,C023,C110,2025-05-25 18:37:49,246.81,PIX,Londrina,Londrina,0,0,maio
TX05005490,C136,EXT207,2025-05-19 00:34:46,1112.48,Cartão Débito,Cornélio Procópio,Cornélio Procópio,0,0,maio
TX05005491,C037,EXT740,2025-05-30 17:00:27,2451.09,PIX,Rolândia,Londrina,0,0,maio
TX05005492,C113,EXT680,2025-05-18 16:39:36,677.77,TED,Ibiporã,Ibiporã,0,0,maio
TX05005493,C055,C036,2025-05-24 19:56:55,800.33,PIX,Londrina,Londrina,0,0,maio
TX05005494,C062,EXT812,2025-05-28 07:08:56,102.69,PIX,Londrina,Londrina,0,0,maio
TX05005495,C008,EXT525,2025-05-02 22:22:05,51.7,PIX,Londrina,Londrina,0,0,maio
TX05005496,C106,EXT116,2025-05-11 01:30:14,758.93,Boleto,Maringá,Maringá,0,0,maio
TX05005497,C107,EXT871,2025-05-22 19:27:23,2225.45,TED,Ibiporã,Cornélio Procópio,0,0,maio
TX05005498,C112,EXT880,2025-05-05 14:52:43,3214.03,DOC,Uraí,Uraí,0,0,maio
TX05005499,C005,EXT811,2025-05-06 03:51:19,1289.83,PIX,Ibiporã,Londrina,0,0,maio
TX05005500,C131,EXT278,2025-05-24 02:03:44,2101.19,TED,Maringá,Maringá,0,0,maio
TX05005501,C068,EXT794,2025-05-27 19:50:35,1592.97,TED,Londrina,Londrina,0,0,maio
TX05005502,C079,EXT043,2025-05-01 14:46:48,1450.73,TED,Londrina,Londrina,0,0,maio
TX05005503,C055,EXT643,2025-05-06 22:54:25,1758.58,TED,Cornélio Procópio,Londrina,0,0,maio
TX05005504,C061,EXT604,2025-05-09 23:59:22,844.57,PIX,Cambé,Londrina,0,0,maio
TX05005505,C067,EXT960,2025-05-04 21:22:24,734.85,TED,Londrina,Londrina,0,0,maio
TX05005506,C050,EXT855,2025-05-24 08:50:34,208.0,Cartão Débito,Londrina,Londrina,0,0,maio
TX05005507,C150,EXT321,2025-05-15 03:01:29,2228.06,TED,Ibiporã,Ibiporã,0,0,maio
TX05005508,C076,EXT160,2025-05-04 06:41:22,54.77,PIX,Londrina,Londrina,0,0,maio
TX05005509,C034,EXT866,2025-05-17 09:05:14,373.46,Cartão Débito,Londrina,Londrina,0,0,maio
TX05005510,C093,EXT597,2025-05-20 04:08:58,880.55,Cartão Débito,Londrina,Londrina,0,0,maio
TX05005511,C024,EXT831,2025-05-11 22:55:08,4273.56,TED,Londrina,Londrina,0,0,maio
TX05005512,C096,EXT020,2025-05-09 20:55:39,1849.98,TED,Londrina,Londrina,0,0,maio
TX05005513,C046,EXT898,2025-05-05 18:51:33,551.91,PIX,Londrina,Londrina,0,0,maio
TX05005514,C053,EXT339,2025-05-22 16:47:08,1501.9,PIX,Londrina,Londrina,0,0,maio
TX05005515,C027,EXT686,2025-05-03 00:13:54,3214.82,PIX,Londrina,Londrina,0,0,maio
TX05005516,C111,EXT932,2025-05-28 23:44:09,928.93,Cartão Débito,Ortigueira,Ortigueira,0,0,maio
TX05005517,C038,EXT909,2025-05-06 07:47:39,743.74,TED,Londrina,Londrina,0,0,maio
TX05005518,C138,EXT353,2025-05-21 01:12:24,966.22,PIX,Ibiporã,Ibiporã,0,0,maio
TX05005519,C123,EXT419,2025-05-06 13:06:48,447.94,PIX,Ortigueira,Ortigueira,0,0,maio
TX05005520,C066,EXT422,2025-05-22 12:05:00,2854.7,Boleto,Londrina,Londrina,0,0,maio
TX05005521,C064,EXT420,2025-05-22 01:52:05,1915.13,Boleto,Londrina,Londrina,0,0,maio
TX05005522,C101,EXT617,2025-05-24 14:11:29,1466.91,TED,Cambé,Londrina,0,0,maio
TX05005523,C100,EXT682,2025-05-15 01:39:59,1067.26,PIX,Londrina,Londrina,0,0,maio
TX05005524,C055,C102,2025-05-11 04:41:27,4187.04,DOC,Londrina,Londrina,0,0,maio
TX05005525,C042,C077,2025-05-07 05:51:18,424.08,Cartão Débito,Londrina,Londrina,0,0,maio
TX05005526,C133,EXT780,2025-05-09 00:48:28,399.44,TED,Ibiporã,Ortigueira,0,0,maio
TX05005527,C120,EXT828,2025-05-15 16:33:18,332.71,TED,Cambé,Cambé,0,0,maio
TX05005528,C125,EXT534,2025-05-15 23:44:22,1624.71,Cartão Débito,Jataizinho,Jataizinho,0,0,maio
TX05005529,C001,EXT733,2025-05-13 18:24:28,1915.15,TED,Jataizinho,Londrina,0,0,maio
TX05005530,C025,EXT244,2025-05-23 16:35:35,1090.92,PIX,Londrina,Londrina,0,0,maio
TX05005531,C069,EXT004,2025-05-12 04:43:16,1266.61,PIX,Londrina,Londrina,0,0,maio
TX05005532,C059,EXT945,2025-05-02 03:13:29,515.02,TED,Londrina,Londrina,0,0,maio
TX05005533,C110,EXT721,2025-05-16 13:23:46,48.68,PIX,Jataizinho,Jataizinho,0,0,maio
TX05005534,C022,EXT912,2025-05-18 16:20:09,351.05,PIX,Londrina,Londrina,0,0,maio
TX05005535,C101,EXT356,2025-05-09 09:05:08,1053.36,Cartão Débito,Londrina,Londrina,0,0,maio
TX05005536,C097,C141,2025-05-30 00:53:59,2011.54,PIX,Londrina,Londrina,0,0,maio
TX05005537,C071,EXT262,2025-05-01 18:05:19,1801.75,PIX,Londrina,Londrina,0,0,maio
TX05005538,C121,EXT138,2025-05-25 22:12:30,237.39,PIX,Rolândia,Assaí,0,0,maio
TX05005539,C065,EXT456,2025-05-11 04:40:03,63.38,PIX,Londrina,Londrina,0,0,maio
TX05005540,C127,EXT530,2025-05-19 21:44:10,2281.03,PIX,Cornélio Procópio,Cornélio Procópio,0,0,maio
TX05005541,C058,EXT557,2025-05-23 22:21:40,94.32,PIX,Londrina,Londrina,0,0,maio
TX05005542,C128,EXT326,2025-05-27 20:20:24,599.69,DOC,Bandeirantes,Bandeirantes,0,0,maio
TX05005543,C072,EXT121,2025-05-03 10:05:29,118.76,PIX,Londrina,Londrina,0,0,maio
TX05005544,C149,EXT722,2025-05-13 04:04:16,996.27,Boleto,Jataizinho,Jataizinho,0,0,maio
TX05005545,C061,EXT235,2025-05-01 18:57:44,541.82,PIX,Londrina,Londrina,0,0,maio
TX05005546,C134,EXT384,2025-05-08 05:57:26,271.52,Boleto,Telêmaco Borba,Telêmaco Borba,0,0,maio
TX05005547,C081,EXT925,2025-05-16 20:08:09,1085.14,PIX,Londrina,Londrina,0,0,maio
TX05005548,C122,EXT946,2025-05-11 13:40:46,541.92,PIX,Assaí,Assaí,0,0,maio
TX05005549,C090,C024,2025-05-13 16:38:59,218.96,PIX,Telêmaco Borba,Londrina,0,0,maio
TX05005550,C135,EXT808,2025-05-16 20:29:34,1445.11,Boleto,Telêmaco Borba,Telêmaco Borba,0,0,maio
TX05005551,C015,EXT420,2025-05-16 14:20:07,2175.4,PIX,Astorga,Londrina,0,0,maio
TX05005552,C062,EXT891,2025-05-05 03:45:51,383.82,PIX,Londrina,Londrina,0,0,maio
TX05005554,C120,EXT289,2025-05-30 20:45:47,93.88,PIX,Cambé,Cambé,0,0,maio
TX05005555,C087,EXT189,2025-05-16 15:29:19,900.68,Cartão Débito,Jataizinho,Londrina,0,0,maio
TX05005556,C094,EXT570,2025-05-16 02:50:42,2135.52,PIX,Londrina,Londrina,0,0,maio
TX05005557,C041,EXT135,2025-05-23 00:14:52,346.48,TED,Londrina,Londrina,0,0,maio
TX05005558,C130,EXT577,2025-05-07 17:53:03,740.84,PIX,Rolândia,Rolândia,0,0,maio
TX05005559,C115,EXT860,2025-05-18 21:57:33,210.37,Cartão Débito,Assaí,Assaí,0,0,maio
TX05005560,C027,EXT705,2025-05-06 07:58:45,621.42,Cartão Débito,Londrina,Londrina,0,0,maio
TX05005561,C095,EXT168,2025-05-14 08:01:13,18.68,PIX,Londrina,Londrina,0,0,maio
TX05005562,C090,EXT978,2025-05-12 18:17:37,2899.3,Boleto,Londrina,Londrina,0,0,maio
TX05005563,C073,EXT901,2025-05-27 23:45:07,1354.53,PIX,Londrina,Londrina,0,0,maio
TX05005564,C142,EXT054,2025-05-15 08:53:46,485.62,Cartão Débito,Arapongas,Arapongas,0,0,maio
TX05005565,C050,EXT749,2025-05-13 14:13:33,2556.36,TED,Londrina,Londrina,0,0,maio
TX05005566,C083,EXT699,2025-05-31 19:40:21,242.44,DOC,Apucarana,Londrina,0,0,maio
TX05005567,C051,EXT920,2025-05-15 19:57:08,98.41,PIX,Londrina,Londrina,0,0,maio
TX05005568,C048,EXT953,2025-05-02 14:27:47,3429.7,TED,Londrina,Londrina,0,0,maio
TX05005569,C076,EXT299,2025-05-17 22:49:53,443.57,TED,Londrina,Londrina,0,0,maio
TX05005570,C108,EXT390,2025-05-13 04:06:57,3298.15,PIX,Cornélio Procópio,Astorga,0,0,maio
TX05005571,C062,EXT399,2025-05-13 07:22:35,1218.05,PIX,Londrina,Londrina,0,0,maio
TX05005572,C007,EXT310,2025-05-21 14:56:58,4697.01,PIX,Londrina,Londrina,0,0,maio
TX05005573,C149,EXT334,2025-05-21 16:46:39,1680.13,DOC,Jataizinho,Jataizinho,0,0,maio
TX05005574,C006,EXT161,2025-05-18 22:41:13,133.77,TED,Londrina,Londrina,0,0,maio
TX05005575,C048,EXT475,2025-05-21 06:49:55,2294.51,PIX,Londrina,Londrina,0,0,maio
TX05005576,C106,EXT425,2025-05-13 09:51:21,192.03,PIX,Maringá,Maringá,0,0,maio
TX05005577,C071,C024,2025-05-29 07:38:27,1413.96,PIX,Londrina,Londrina,0,0,maio
TX05005578,C058,EXT030,2025-05-28 10:44:30,832.75,Boleto,Cambé,Londrina,0,0,maio
TX05005579,C082,EXT310,2025-05-03 14:05:14,1476.07,PIX,Maringá,Londrina,0,0,maio
TX05005580,C091,C104,2025-05-04 10:25:07,1737.75,Boleto,Londrina,Londrina,0,0,maio
TX05005581,C016,EXT227,2025-05-13 08:03:06,1953.52,PIX,Londrina,Londrina,0,0,maio
TX05005582,C143,EXT316,2025-05-07 05:39:59,2162.03,PIX,Arapongas,Arapongas,0,0,maio
TX05005583,C073,EXT714,2025-05-10 02:02:24,2254.54,Cartão Débito,Londrina,Londrina,0,0,maio
TX05005584,C062,EXT674,2025-05-03 04:46:47,638.41,TED,Londrina,Londrina,0,0,maio
TX05005585,C055,EXT105,2025-05-28 05:42:59,2640.34,PIX,Londrina,Londrina,0,0,maio
TX05005586,C042,EXT805,2025-05-23 22:03:01,1525.76,DOC,Telêmaco Borba,Londrina,0,0,maio
TX05005587,C014,EXT138,2025-05-25 15:37:57,2191.4,TED,Londrina,Londrina,0,0,maio
TX05005588,C108,EXT854,2025-05-30 13:55:57,5432.89,PIX,Telêmaco Borba,Astorga,0,0,maio
TX05005589,C037,EXT878,2025-05-04 23:30:15,148.52,Cartão Débito,Ibiporã,Londrina,0,0,maio
TX05005590,C076,EXT632,2025-05-31 20:57:18,555.55,PIX,Londrina,Londrina,0,0,maio
TX05005591,C004,EXT176,2025-05-04 16:46:03,1971.26,PIX,Bandeirantes,Londrina,0,0,maio
TX05005593,C026,EXT493,2025-05-22 04:17:48,933.87,PIX,Londrina,Londrina,0,0,maio
TX05005594,C078,EXT614,2025-05-14 10:16:38,2345.68,PIX,Londrina,Londrina,0,0,maio
TX05005595,C147,EXT154,2025-05-01 12:37:27,23.01,PIX,Bandeirantes,Bandeirantes,0,0,maio
TX05005596,C024,EXT970,2025-05-11 14:20:49,3366.51,DOC,Londrina,Londrina,0,0,maio
TX05005597,C090,EXT714,2025-05-09 01:50:06,4587.98,PIX,Londrina,Londrina,0,0,maio
TX05005598,C011,EXT568,2025-05-25 21:39:54,466.83,PIX,Cambé,Londrina,0,0,maio
TX05005599,C149,EXT539,2025-05-08 05:11:47,1746.99,PIX,Jataizinho,Jataizinho,0,0,maio
TX05005600,C012,EXT414,2025-05-05 19:28:17,163.23,PIX,Londrina,Londrina,0,0,maio
TX05005601,C111,EXT961,2025-05-19 22:21:30,1778.65,DOC,Ortigueira,Ortigueira,0,0,maio
TX05005602,C110,EXT528,2025-05-18 14:22:19,788.23,TED,Jataizinho,Jataizinho,0,0,maio
TX05005603,C144,EXT383,2025-05-27 16:33:15,2361.68,Boleto,Jataizinho,Jataizinho,0,0,maio
TX05005604,C018,EXT266,2025-05-26 09:34:45,286.83,Boleto,Londrina,Londrina,0,0,maio
TX05005605,C077,C115,2025-05-09 11:24:07,1340.1,PIX,Telêmaco Borba,Londrina,0,0,maio
TX05005606,C113,EXT318,2025-05-01 20:40:20,1850.8,TED,Ibiporã,Ibiporã,0,0,maio
TX05005607,C146,EXT499,2025-05-15 16:53:58,271.52,DOC,Ortigueira,Assaí,0,0,maio
TX05005608,C117,EXT969,2025-05-10 09:47:03,2046.39,PIX,Jataizinho,Apucarana,0,0,maio
TX05005609,C070,EXT396,2025-05-29 16:51:37,3803.69,PIX,Londrina,Londrina,0,0,maio
TX05005610,C017,EXT924,2025-05-09 12:11:02,1148.78,DOC,Londrina,Londrina,0,0,maio
TX05005611,C096,EXT918,2025-05-31 02:21:27,1843.71,PIX,Londrina,Londrina,0,0,maio
TX05005612,C033,EXT415,2025-05-13 19:54:59,912.64,TED,Londrina,Londrina,0,0,maio
TX05005613,C021,EXT541,2025-05-30 01:41:51,1093.87,PIX,Londrina,Londrina,0,0,maio
TX05005615,C133,C101,2025-05-27 15:16:17,891.53,PIX,Ortigueira,Ortigueira,0,0,maio
TX05005616,C038,EXT014,2025-05-23 01:41:20,1028.39,PIX,Londrina,Londrina,0,0,maio
TX05005617,C093,EXT131,2025-05-28 02:09:38,1330.57,PIX,Ortigueira,Londrina,0,0,maio
TX05005618,C080,EXT762,2025-05-18 10:28:42,222.71,PIX,Londrina,Londrina,0,0,maio
TX05005619,C082,EXT494,2025-05-11 19:50:42,331.5,PIX,Astorga,Londrina,0,0,maio
TX05005620,C006,EXT995,2025-05-31 09:52:17,1692.73,PIX,Londrina,Londrina,0,0,maio
TX05005621,C055,EXT836,2025-05-20 18:15:10,220.19,DOC,Londrina,Londrina,0,0,maio
TX05005622,C136,EXT298,2025-05-22 15:18:52,645.48,PIX,Cornélio Procópio,Cornélio Procópio,0,0,maio
TX05005623,C118,EXT689,2025-05-03 17:57:08,346.0,TED,Cambé,Apucarana,0,0,maio
TX05005624,C140,EXT458,2025-05-28 18:37:01,945.44,Cartão Débito,Ortigueira,Ortigueira,0,0,maio
TX05005625,C113,EXT082,2025-05-27 19:30:24,5199.51,PIX,Ibiporã,Ibiporã,0,0,maio
TX05005626,C053,EXT944,2025-05-16 01:41:57,2292.96,PIX,Londrina,Londrina,0,0,maio
