id_transacao,id_cliente_origem,id_cliente_destino,data_transacao,valor,canal,cidade_transacao,cidade_origem,flag_suspeita,flag_fraude_confirmada,mes
TX04002427,C002,EXT042,2025-04-11 05:12:14,501.86,PIX,Londrina,Londrina,0,0,abril
TX04002428,C028,EXT742,2025-04-23 00:12:04,1202.57,TED,Astorga,Londrina,0,0,abril
TX04002429,C130,C030,2025-04-14 23:39:47,85.83,PIX,Rolândia,Rolândia,0,0,abril
TX04002430,C054,EXT023,2025-04-23 20:31:11,6.82,PIX,Londrina,Londrina,0,0,abril
TX04002431,C030,EXT444,2025-04-26 06:42:48,3319.28,Cartão Débito,Londrina,Londrina,0,0,abril
TX04002432,C107,EXT311,2025-04-05 19:24:42,2070.67,TED,Cornélio Procópio,Cornélio Procópio,0,0,abril
TX04002433,C026,EXT051,2025-04-26 18:14:55,1987.73,PIX,Londrina,Londrina,0,0,abril
TX04002434,C127,EXT706,2025-04-02 21:47:22,2589.4,DOC,Cornélio Procópio,Cornélio Procópio,0,0,abril
TX04002435,C013,EXT932,2025-04-11 06:58:59,1444.9,PIX,Londrina,Londrina,0,0,abril
TX04002436,C019,EXT020,2025-04-08 18:34:28,132.32,DOC,Londrina,Londrina,0,0,abril
TX04002437,C114,EXT614,2025-04-03 02:34:33,611.19,DOC,Telêmaco Borba,Telêmaco Borba,0,0,abril
TX04002438,C132,EXT019,2025-04-06 22:03:14,1541.13,DOC,Rolândia,Rolândia,0,0,abril
TX04002439,C102,EXT624,2025-04-13 23:33:28,394.76,Boleto,Londrina,Londrina,0,0,abril
TX04002440,C078,EXT488,2025-04-11 23:40:53,1395.42,Cartão Débito,Londrina,Londrina,0,0,abril
TX04002441,C008,EXT843,2025-04-17 04:09:53,29.76,PIX,Londrina,Londrina,0,0,abril
TX04002442,C125,EXT715,2025-04-26 02:45:55,438.58,PIX,Jataizinho,Jataizinho,0,0,abril
TX04002443,C073,EXT873,2025-04-17 21:08:33,955.89,TED,Londrina,Londrina,0,0,abril
TX04002444,C049,EXT354,2025-04-07 10:06:50,1199.9,PIX,Londrina,Londrina,0,0,abril
TX04002445,C053,EXT299,2025-04-29 05:57:24,1032.58,DOC,Londrina,Londrina,0,0,abril
TX04002446,C060,EXT640,2025-04-15 15:25:49,1435.83,TED,Londrina,Londrina,0,0,abril
TX04002447,C021,EXT784,2025-04-22 05:02:51,7.33,PIX,Cornélio Procópio,Londrina,0,0,abril
TX04002448,C089,C009,2025-04-15 04:45:15,127.69,Cartão Débito,Londrina,Londrina,0,0,abril
TX04002449,C016,EXT224,2025-04-01 04:49:18,2438.56,PIX,Londrina,Londrina,0,0,abril
TX04002450,C063,EXT163,2025-04-10 14:13:11,1373.9,DOC,Astorga,Londrina,0,0,abril
TX04002451,C088,EXT770,2025-04-29 08:36:42,143.8,PIX,Apucarana,Londrina,0,0,abril
TX04002452,C050,EXT646,2025-04-06 20:35:12,2214.76,PIX,Assaí,Londrina,0,0,abril
TX04002453,C050,EXT546,2025-04-19 20:17:09,332.85,PIX,Jataizinho,Londrina,0,0,abril
TX04002454,C080,EXT947,2025-04-01 19:38:29,780.7,PIX,Rolândia,Londrina,0,0,abril
TX04002455,C039,EXT546,2025-04-26 00:19:55,188.26,Boleto,Londrina,Londrina,0,0,abril
TX04002456,C011,EXT101,2025-04-11 16:19:49,1485.9,PIX,Londrina,Londrina,0,0,abril
TX04002457,C101,EXT652,2025-04-30 03:37:07,1319.01,PIX,Londrina,Londrina,0,0,abril
TX04002458,C022,C015,2025-04-15 08:47:23,284.56,DOC,Maringá,Londrina,0,0,abril
TX04002459,C024,EXT641,2025-04-19 09:37:10,2388.84,PIX,Londrina,Londrina,0,0,abril
TX04002460,C136,EXT616,2025-04-25 23:30:38,615.61,Boleto,Cornélio Procópio,Cornélio Procópio,0,0,abril
TX04002461,C075,EXT198,2025-04-07 18:25:07,415.25,Boleto,Londrina,Londrina,0,0,abril
TX04002462,C136,EXT246,2025-04-09 14:24:24,198.32,PIX,Arapongas,Cornélio Procópio,0,0,abril
TX04002463,C036,EXT067,2025-04-18 08:55:38,371.37,Boleto,Londrina,Londrina,0,0,abril
TX04002464,C080,EXT701,2025-04-15 11:46:38,26.73,TED,Telêmaco Borba,Londrina,0,0,abril
TX04002465,C082,C058,2025-04-17 21:47:38,1050.34,TED,Ortigueira,Londrina,0,0,abril
TX04002466,C078,EXT931,2025-04-03 13:22:21,2215.95,PIX,Londrina,Londrina,0,0,abril
TX04002467,C070,EXT034,2025-04-01 03:38:04,955.49,TED,Londrina,Londrina,0,0,abril
TX04002468,C141,C120,2025-04-28 16:35:00,297.04,PIX,Bandeirantes,Bandeirantes,0,0,abril
TX04002469,C096,EXT551,2025-04-02 12:36:02,41.1,PIX,Londrina,Londrina,0,0,abril
TX04002470,C131,EXT450,2025-04-20 17:53:49,289.92,PIX,Maringá,Maringá,0,0,abril
TX04002471,C063,EXT849,2025-04-19 00:18:09,645.67,Boleto,Londrina,Londrina,0,0,abril
TX04002472,C135,EXT950,2025-04-21 10:33:33,1710.6,TED,Telêmaco Borba,Telêmaco Borba,0,0,abril
TX04002473,C064,EXT107,2025-04-11 02:15:38,249.67,PIX,Londrina,Londrina,0,0,abril
TX04002474,C093,EXT115,2025-04-30 05:48:48,1526.67,DOC,Londrina,Londrina,0,0,abril
TX04002475,C115,EXT249,2025-04-10 11:27:29,2420.29,DOC,Assaí,Assaí,0,0,abril
TX04002476,C132,EXT711,2025-04-16 20:14:19,726.05,PIX,Jataizinho,Rolândia,0,0,abril
TX04002477,C026,EXT351,2025-04-16 23:41:45,2067.34,PIX,Londrina,Londrina,0,0,abril
TX04002478,C140,EXT582,2025-04-07 13:15:43,970.69,PIX,Ortigueira,Ortigueira,0,0,abril
TX04002479,C147,EXT296,2025-04-17 05:42:51,1216.32,PIX,Uraí,Bandeirantes,0,0,abril
TX04002480,C084,EXT315,2025-04-12 08:05:36,896.56,Cartão Débito,Londrina,Londrina,0,0,abril
TX04002481,C006,EXT451,2025-04-09 16:13:52,746.49,TED,Londrina,Londrina,0,0,abril
TX04002482,C066,EXT300,2025-04-19 18:13:05,320.91,Boleto,Londrina,Londrina,0,0,abril
TX04002483,C045,EXT217,2025-04-07 13:38:17,433.5,TED,Londrina,Londrina,0,0,abril
TX04002484,C079,EXT739,2025-04-14 21:20:43,410.94,TED,Cornélio Procópio,Londrina,0,0,abril
TX04002485,C073,EXT922,2025-04-27 02:00:38,994.18,PIX,Londrina,Londrina,0,0,abril
TX04002486,C033,EXT514,2025-04-15 09:46:41,153.34,PIX,Londrina,Londrina,0,0,abril
TX04002487,C049,EXT892,2025-04-28 09:19:57,2983.69,TED,Londrina,Londrina,0,0,abril
TX04002488,C014,EXT970,2025-04-16 23:13:27,1530.37,PIX,Londrina,Londrina,0,0,abril
TX04002489,C067,EXT285,2025-04-10 22:33:05,615.89,TED,Londrina,Londrina,0,0,abril
TX04002490,C023,EXT366,2025-04-04 05:38:13,207.26,PIX,Londrina,Londrina,0,0,abril
TX04002491,C079,EXT867,2025-04-26 06:50:18,2564.41,Boleto,Londrina,Londrina,0,0,abril
TX04002492,C045,EXT373,2025-04-30 08:44:26,2083.21,TED,Londrina,Londrina,0,0,abril
TX04002493,C146,C145,2025-04-06 04:02:05,1534.96,PIX,Assaí,Assaí,0,0,abril
TX04002494,C131,EXT551,2025-04-21 07:08:57,380.2,Boleto,Cambé,Maringá,0,0,abril
TX04002495,C047,EXT254,2025-04-14 02:57:19,617.89,PIX,Londrina,Londrina,0,0,abril
TX04002496,C134,EXT667,2025-04-20 16:25:41,130.1,Boleto,Telêmaco Borba,Telêmaco Borba,0,0,abril
TX04002497,C062,EXT624,2025-04-15 12:50:21,251.44,PIX,Londrina,Londrina,0,0,abril
TX04002498,C076,EXT940,2025-04-20 09:23:34,1833.52,PIX,Cornélio Procópio,Londrina,0,0,abril
TX04002499,C054,EXT234,2025-04-07 23:43:53,1506.48,PIX,Londrina,Londrina,0,0,abril
TX04002500,C059,EXT550,2025-04-02 20:22:21,1080.16,Boleto,Londrina,Londrina,0,0,abril
TX04002501,C056,EXT120,2025-04-26 18:55:02,2712.89,PIX,Londrina,Londrina,0,0,abril
TX04002502,C146,EXT221,2025-04-18 04:19:48,1050.37,TED,Assaí,Assaí,0,0,abril
TX04002503,C119,EXT882,2025-04-15 13:01:43,755.01,Cartão Débito,Rolândia,Rolândia,0,0,abril
TX04002504,C116,EXT200,2025-04-23 04:42:24,499.29,TED,Assaí,Assaí,0,0,abril
TX04002505,C062,C095,2025-04-24 19:42:19,3385.1,DOC,Londrina,Londrina,0,0,abril
TX04002506,C108,EXT337,2025-04-04 23:11:04,103.61,TED,Astorga,Astorga,0,0,abril
TX04002507,C149,EXT545,2025-04-22 09:21:21,3206.42,PIX,Jataizinho,Jataizinho,0,0,abril
TX04002508,C150,EXT641,2025-04-03 07:42:09,2103.38,PIX,Rolândia,Ibiporã,0,0,abril
TX04002509,C049,EXT915,2025-04-12 07:46:56,167.02,Cartão Débito,Londrina,Londrina,0,0,abril
TX04002510,C086,EXT779,2025-04-06 08:28:13,998.85,PIX,Londrina,Londrina,0,0,abril
TX04002511,C116,EXT704,2025-04-12 17:44:33,2416.82,TED,Assaí,Assaí,0,0,abril
TX04002512,C144,EXT219,2025-04-27 21:27:53,1017.82,PIX,Jataizinho,Jataizinho,0,0,abril
TX04002513,C053,EXT702,2025-04-08 11:57:24,2852.77,PIX,Londrina,Londrina,0,0,abril
TX04002514,C107,EXT332,2025-04-26 04:41:15,3437.3,PIX,Cornélio Procópio,Cornélio Procópio,0,0,abril
TX04002515,C017,EXT625,2025-04-25 04:42:37,658.62,TED,Londrina,Londrina,0,0,abril
TX04002516,C038,C113,2025-04-03 11:19:02,568.45,DOC,Londrina,Londrina,0,0,abril
TX04002517,C118,EXT877,2025-04-12 23:46:46,3304.68,Boleto,Apucarana,Apucarana,0,0,abril
TX04002518,C006,EXT363,2025-04-13 10:40:33,1349.23,Boleto,Londrina,Londrina,0,0,abril
TX04002519,C006,EXT403,2025-04-04 02:11:40,147.99,DOC,Londrina,Londrina,0,0,abril
TX04002520,C073,EXT419,2025-04-08 03:41:52,51.85,PIX,Jataizinho,Londrina,0,0,abril
TX04002521,C114,EXT722,2025-04-04 08:07:29,997.87,PIX,Telêmaco Borba,Telêmaco Borba,0,0,abril
TX04002522,C040,EXT383,2025-04-27 05:01:45,3194.05,PIX,Londrina,Londrina,0,0,abril
TX04002523,C014,EXT574,2025-04-01 06:34:50,2231.39,DOC,Londrina,Londrina,0,0,abril
TX04002524,C022,EXT281,2025-04-02 17:56:50,1351.85,PIX,Londrina,Londrina,0,0,abril
TX04002525,C081,EXT965,2025-04-30 01:12:40,179.75,DOC,Londrina,Londrina,0,0,abril
TX04002526,C013,EXT400,2025-04-07 06:12:47,352.01,TED,Jataizinho,Londrina,0,0,abril
TX04002527,C024,EXT622,2025-04-13 00:03:35,2500.25,TED,Londrina,Londrina,0,0,abril
TX04002528,C020,EXT283,2025-04-03 16:23:31,242.26,TED,Londrina,Londrina,0,0,abril
TX04002529,C139,EXT138,2025-04-01 01:55:45,391.61,Boleto,Maringá,Maringá,0,0,abril
TX04002530,C007,EXT895,2025-04-23 03:09:12,166.56,PIX,Londrina,Londrina,0,0,abril
TX04002531,C106,EXT449,2025-04-12 09:28:39,1352.82,PIX,Maringá,Maringá,0,0,abril
TX04002532,C096,EXT837,2025-04-19 00:18:45,3458.51,PIX,Londrina,Londrina,0,0,abril
TX04002533,C070,EXT717,2025-04-23 14:34:03,375.96,DOC,Londrina,Londrina,0,0,abril
TX04002534,C084,C140,2025-04-24 07:16:23,774.16,DOC,Londrina,Londrina,0,0,abril
TX04002535,C036,EXT472,2025-04-20 02:21:33,1207.26,PIX,Londrina,Londrina,0,0,abril
TX04002536,C096,EXT766,2025-04-22 12:48:44,9042.7,Cartão Débito,Londrina,Londrina,0,0,abril
TX04002537,C007,EXT826,2025-04-21 23:18:49,132.86,PIX,Londrina,Londrina,0,0,abril
TX04002538,C053,EXT525,2025-04-07 18:11:37,828.35,PIX,Londrina,Londrina,0,0,abril
TX04002539,C069,C078,2025-04-15 06:47:01,583.59,DOC,Londrina,Londrina,0,0,abril
TX04002540,C015,EXT069,2025-04-17 00:32:31,2410.29,DOC,Londrina,Londrina,0,0,abril
TX04002541,C122,EXT545,2025-04-19 15:30:57,775.44,PIX,Assaí,Assaí,0,0,abril
TX04002542,C027,EXT480,2025-04-30 23:16:52,141.16,TED,Telêmaco Borba,Londrina,0,0,abril
TX04002543,C056,EXT442,2025-04-16 21:20:09,1207.54,Boleto,Londrina,Londrina,0,0,abril
TX04002544,C005,EXT075,2025-04-24 00:15:16,1767.69,PIX,Londrina,Londrina,0,0,abril
TX04002545,C062,EXT710,2025-04-06 07:31:58,3.46,DOC,Cambé,Londrina,0,0,abril
TX04002546,C039,EXT007,2025-04-26 21:15:06,2350.43,TED,Londrina,Londrina,0,0,abril
TX04002547,C119,EXT438,2025-04-11 17:16:39,246.99,PIX,Uraí,Rolândia,0,0,abril
TX04002548,C081,EXT670,2025-04-15 14:25:37,963.74,TED,Londrina,Londrina,0,0,abril
TX04002549,C015,C093,2025-04-03 09:36:36,645.01,PIX,Londrina,Londrina,0,0,abril
TX04002550,C067,EXT104,2025-04-23 04:50:50,1526.08,PIX,Londrina,Londrina,0,0,abril
TX04002551,C111,EXT554,2025-04-28 04:26:16,556.66,PIX,Ortigueira,Ortigueira,0,0,abril
TX04002552,C112,C001,2025-04-19 17:06:02,2446.08,PIX,Uraí,Uraí,0,0,abril
TX04002553,C098,EXT942,2025-04-08 11:45:40,1573.41,PIX,Londrina,Londrina,0,0,abril
TX04002554,C147,EXT968,2025-04-10 18:34:42,1251.97,PIX,Astorga,Bandeirantes,0,0,abril
TX04002555,C065,EXT762,2025-04-23 09:03:37,1908.98,Boleto,Londrina,Londrina,0,0,abril
TX04002556,C037,EXT409,2025-04-30 04:13:41,1683.02,PIX,Londrina,Londrina,0,0,abril
TX04002557,C016,EXT180,2025-04-08 19:41:45,43.92,TED,Londrina,Londrina,0,0,abril
TX04002558,C038,EXT775,2025-04-13 08:50:37,602.51,PIX,Bandeirantes,Londrina,0,0,abril
TX04002559,C121,EXT325,2025-04-18 19:19:39,3205.03,PIX,Assaí,Assaí,0,0,abril
TX04002560,C129,EXT369,2025-04-08 01:48:07,161.23,PIX,Jataizinho,Jataizinho,0,0,abril
TX04002561,C062,EXT390,2025-04-29 14:52:05,1603.16,Boleto,Londrina,Londrina,0,0,abril
TX04002562,C146,EXT969,2025-04-29 22:56:53,4407.22,PIX,Assaí,Assaí,0,0,abril
TX04002563,C149,EXT719,2025-04-09 22:27:27,64.33,PIX,Jataizinho,Jataizinho,0,0,abril
TX04002564,C126,EXT017,2025-04-06 16:15:22,1375.58,Cartão Débito,Ibiporã,Ibiporã,0,0,abril
TX04002565,C036,EXT868,2025-04-10 06:00:01,757.68,PIX,Londrina,Londrina,0,0,abril
TX04002566,C066,EXT144,2025-04-05 01:46:14,1038.65,TED,Londrina,Londrina,0,0,abril
TX04002567,C057,EXT215,2025-04-06 02:41:56,107.05,Boleto,Londrina,Londrina,0,0,abril
TX04002568,C090,EXT844,2025-04-25 06:45:56,52.75,PIX,Londrina,Londrina,0,0,abril
TX04002569,C038,C134,2025-04-21 11:07:30,1319.05,PIX,Telêmaco Borba,Londrina,0,0,abril
TX04002570,C086,EXT209,2025-04-01 03:04:54,2080.03,PIX,Londrina,Londrina,0,0,abril
TX04002571,C118,EXT030,2025-04-26 14:19:33,1828.0,DOC,Apucarana,Apucarana,0,0,abril
TX04002572,C092,EXT893,2025-04-25 15:53:04,941.8,PIX,Londrina,Londrina,0,0,abril
TX04002573,C100,EXT613,2025-04-19 15:57:29,126.26,DOC,Londrina,Londrina,0,0,abril
TX04002574,C146,EXT919,2025-04-16 16:41:39,1397.87,PIX,Assaí,Assaí,0,0,abril
TX04002575,C105,EXT488,2025-04-27 16:02:29,332.31,PIX,Londrina,Londrina,0,0,abril
TX04002576,C104,EXT878,2025-04-12 23:13:34,2903.87,TED,Londrina,Londrina,0,0,abril
TX04002577,C094,EXT922,2025-04-21 09:46:22,2186.16,Cartão Débito,Londrina,Londrina,0,0,abril
TX04002578,C100,EXT629,2025-04-20 20:19:56,1482.9,TED,Londrina,Londrina,0,0,abril
TX04002579,C108,EXT873,2025-04-26 15:16:40,3567.5,TED,Astorga,Astorga,0,0,abril
TX04002580,C130,EXT965,2025-04-14 20:17:16,38.31,PIX,Rolândia,Rolândia,0,0,abril
TX04002581,C132,EXT290,2025-04-05 03:39:14,1599.08,Boleto,Rolândia,Rolândia,0,0,abril
TX04002582,C041,EXT748,2025-04-20 12:04:09,481.01,TED,Londrina,Londrina,0,0,abril
TX04002583,C080,EXT533,2025-04-17 08:33:06,2838.19,TED,Apucarana,Londrina,0,0,abril
TX04002584,C012,EXT384,2025-04-29 13:11:44,372.2,TED,Londrina,Londrina,0,0,abril
TX04002585,C069,EXT819,2025-04-17 11:37:49,1548.55,PIX,Londrina,Londrina,0,0,abril
TX04002586,C097,C079,2025-04-22 23:27:25,2521.01,PIX,Londrina,Londrina,0,0,abril
TX04002587,C124,EXT331,2025-04-28 22:11:20,51.06,PIX,Assaí,Assaí,0,0,abril
TX04002588,C044,EXT891,2025-04-06 20:50:54,608.3,Boleto,Londrina,Londrina,0,0,abril
TX04002589,C140,C148,2025-04-15 03:00:08,1724.14,TED,Ortigueira,Ortigueira,0,0,abril
TX04002590,C023,EXT672,2025-04-02 16:11:18,728.18,DOC,Maringá,Londrina,0,0,abril
TX04002591,C138,EXT827,2025-04-05 10:57:47,373.15,Boleto,Ibiporã,Ibiporã,0,0,abril
TX04002592,C062,EXT685,2025-04-14 10:24:13,297.85,Boleto,Londrina,Londrina,0,0,abril
TX04002593,C118,EXT375,2025-04-07 09:59:44,169.21,PIX,Apucarana,Apucarana,0,0,abril
TX04002594,C117,EXT233,2025-04-01 19:37:27,2334.98,Cartão Débito,Ibiporã,Apucarana,0,0,abril
TX04002595,C088,EXT130,2025-04-19 07:08:29,1027.8,Boleto,Londrina,Londrina,0,0,abril
TX04002596,C127,EXT963,2025-04-10 12:15:31,95.35,PIX,Cornélio Procópio,Cornélio Procópio,0,0,abril
TX04002597,C134,EXT964,2025-04-26 07:46:10,578.65,Boleto,Telêmaco Borba,Telêmaco Borba,0,0,abril
TX04002598,C052,EXT228,2025-04-21 03:57:38,550.13,DOC,Londrina,Londrina,0,0,abril
TX04002599,C099,EXT799,2025-04-15 01:09:22,240.69,PIX,Cornélio Procópio,Londrina,0,0,abril
TX04002600,C037,EXT372,2025-04-22 16:22:42,686.19,TED,Londrina,Londrina,0,0,abril
TX04002601,C053,EXT163,2025-04-03 02:48:30,484.34,PIX,Londrina,Londrina,0,0,abril
TX04002602,C041,EXT770,2025-04-15 20:47:45,501.9,DOC,Londrina,Londrina,0,0,abril
TX04002603,C003,EXT286,2025-04-01 13:34:54,1612.0,PIX,Astorga,Londrina,0,0,abril
TX04002604,C085,EXT535,2025-04-20 12:28:45,303.18,Cartão Débito,Jataizinho,Londrina,0,0,abril
TX04002605,C036,EXT961,2025-04-15 23:02:19,1232.2,PIX,Londrina,Londrina,0,0,abril
TX04002606,C122,EXT214,2025-04-13 16:13:26,1014.58,Cartão Débito,Assaí,Assaí,0,0,abril
TX04002607,C070,EXT421,2025-04-24 18:48:11,1007.45,PIX,Londrina,Londrina,0,0,abril
TX04002608,C086,EXT827,2025-04-13 10:26:59,1305.23,Cartão Débito,Astorga,Londrina,0,0,abril
TX04002609,C143,EXT401,2025-04-26 02:27:36,953.9,TED,Arapongas,Arapongas,0,0,abril
TX04002610,C071,EXT987,2025-04-02 19:58:11,2536.89,Cartão Débito,Londrina,Londrina,0,0,abril
TX04002611,C039,EXT758,2025-04-27 22:01:44,1350.86,TED,Londrina,Londrina,0,0,abril
TX04002612,C067,EXT689,2025-04-30 15:15:32,950.14,PIX,Londrina,Londrina,0,0,abril
TX04002613,C023,EXT537,2025-04-16 19:23:46,2124.68,PIX,Londrina,Londrina,0,0,abril
TX04002614,C092,EXT449,2025-04-20 20:49:54,1118.13,PIX,Londrina,Londrina,0,0,abril
TX04002615,C062,EXT902,2025-04-13 00:12:59,412.92,Cartão Débito,Maringá,Londrina,0,0,abril
TX04002616,C098,C111,2025-04-01 13:37:56,278.46,PIX,Ibiporã,Londrina,0,0,abril
TX04002617,C060,EXT173,2025-04-14 23:57:24,198.31,Boleto,Londrina,Londrina,0,0,abril
TX04002618,C049,EXT231,2025-04-19 08:26:58,2756.58,TED,Londrina,Londrina,0,0,abril
TX04002619,C084,EXT871,2025-04-16 23:03:06,1486.01,TED,Astorga,Londrina,0,0,abril
TX04002620,C101,EXT108,2025-04-21 07:08:35,3324.77,Boleto,Londrina,Londrina,0,0,abril
TX04002621,C114,C130,2025-04-16 20:14:52,1109.47,PIX,Telêmaco Borba,Telêmaco Borba,0,0,abril
TX04002622,C095,C128,2025-04-08 09:36:13,769.58,PIX,Londrina,Londrina,0,0,abril
TX04002623,C049,EXT507,2025-04-05 22:57:12,73.89,PIX,Londrina,Londrina,0,0,abril
TX04002624,C048,EXT800,2025-04-21 18:38:57,1336.38,Boleto,Londrina,Londrina,0,0,abril
TX04002625,C021,EXT532,2025-04-30 01:04:22,1047.33,Boleto,Londrina,Londrina,0,0,abril
TX04002626,C111,EXT605,2025-04-06 11:16:49,5551.54,Boleto,Ortigueira,Ortigueira,0,0,abril
TX04002627,C146,EXT121,2025-04-13 07:22:15,328.0,Cartão Débito,Assaí,Assaí,0,0,abril
TX04002628,C093,EXT926,2025-04-08 05:12:35,907.91,TED,Bandeirantes,Londrina,0,0,abril
TX04002629,C111,EXT808,2025-04-11 04:00:53,1263.07,PIX,Ortigueira,Ortigueira,0,0,abril
TX04002630,C141,EXT409,2025-04-17 08:06:48,1241.38,Boleto,Bandeirantes,Bandeirantes,0,0,abril
TX04002631,C055,EXT027,2025-04-22 03:42:20,988.71,PIX,Londrina,Londrina,0,0,abril
TX04002632,C078,EXT943,2025-04-14 08:05:33,1800.31,PIX,Londrina,Londrina,0,0,abril
TX04002633,C062,EXT260,2025-04-05 23:25:41,275.27,PIX,Londrina,Londrina,0,0,abril
TX04002634,C099,C024,2025-04-05 20:07:32,1551.92,PIX,Londrina,Londrina,0,0,abril
TX04002635,C081,EXT651,2025-04-15 14:50:19,1160.26,PIX,Londrina,Londrina,0,0,abril
TX04002636,C001,EXT885,2025-04-18 07:55:17,2716.9,TED,Londrina,Londrina,0,0,abril
TX04002637,C039,EXT800,2025-04-05 03:11:46,2254.31,Boleto,Ortigueira,Londrina,0,0,abril
TX04002638,C027,EXT632,2025-04-22 04:14:18,454.26,TED,Arapongas,Londrina,0,0,abril
TX04002639,C050,EXT104,2025-04-16 15:59:33,387.95,Cartão Débito,Londrina,Londrina,0,0,abril
TX04002640,C073,EXT510,2025-04-26 12:34:07,4797.97,TED,Londrina,Londrina,0,0,abril
TX04002641,C106,EXT725,2025-04-19 00:47:25,899.06,PIX,Maringá,Maringá,0,0,abril
TX04002642,C051,EXT773,2025-04-25 17:43:16,2842.74,PIX,Londrina,Londrina,0,0,abril
TX04002643,C077,EXT596,2025-04-30 03:03:49,214.78,PIX,Londrina,Londrina,0,0,abril
TX04002644,C150,EXT574,2025-04-18 13:43:58,1235.41,TED,Ibiporã,Ibiporã,0,0,abril
TX04002645,C133,EXT093,2025-04-06 15:09:49,1991.99,DOC,Assaí,Ortigueira,0,0,abril
TX04002646,C073,EXT150,2025-04-05 17:54:56,3533.94,DOC,Londrina,Londrina,0,0,abril
TX04002647,C018,EXT395,2025-04-05 14:51:36,493.79,PIX,Ortigueira,Londrina,0,0,abril
TX04002648,C085,EXT995,2025-04-09 00:19:20,1549.1,PIX,Jataizinho,Londrina,0,0,abril
TX04002649,C111,EXT159,2025-04-27 23:50:42,928.74,TED,Ortigueira,Ortigueira,0,0,abril
TX04002650,C108,EXT712,2025-04-26 03:29:00,75.05,Cartão Débito,Astorga,Astorga,0,0,abril
TX04002651,C041,EXT832,2025-04-14 10:13:28,1405.42,PIX,Londrina,Londrina,0,0,abril
TX04002652,C026,C049,2025-04-08 23:51:48,1405.79,Boleto,Londrina,Londrina,0,0,abril
TX04002653,C075,C110,2025-04-16 00:13:33,3201.56,PIX,Uraí,Londrina,0,0,abril
TX04002654,C039,EXT910,2025-04-05 00:51:36,825.34,Cartão Débito,Londrina,Londrina,0,0,abril
TX04002655,C096,EXT373,2025-04-11 10:34:54,314.03,Boleto,Londrina,Londrina,0,0,abril
TX04002656,C136,EXT948,2025-04-13 23:46:22,54.7,Cartão Débito,Cornélio Procópio,Cornélio Procópio,0,0,abril
TX04002657,C121,EXT710,2025-04-22 01:20:55,644.69,PIX,Bandeirantes,Assaí,0,0,abril
TX04002658,C024,EXT593,2025-04-20 03:02:55,431.3,PIX,Telêmaco Borba,Londrina,0,0,abril
TX04002659,C058,EXT549,2025-04-10 08:53:59,1717.99,PIX,Uraí,Londrina,0,0,abril
TX04002660,C045,EXT735,2025-04-07 11:36:02,524.84,DOC,Ortigueira,Londrina,0,0,abril
TX04002661,C041,EXT589,2025-04-02 15:52:11,3572.79,Boleto,Londrina,Londrina,0,0,abril
TX04002662,C051,EXT447,2025-04-26 03:13:56,3934.04,PIX,Cambé,Londrina,0,0,abril
TX04002663,C150,EXT666,2025-04-11 01:48:36,1163.97,PIX,Ibiporã,Ibiporã,0,0,abril
TX04002664,C028,EXT363,2025-04-06 13:11:09,3168.36,PIX,Londrina,Londrina,0,0,abril
TX04002665,C072,EXT919,2025-04-28 08:01:11,1716.82,DOC,Londrina,Londrina,0,0,abril
TX04002666,C089,EXT783,2025-04-20 21:07:17,949.86,Cartão Débito,Arapongas,Londrina,0,0,abril
TX04002667,C140,EXT714,2025-04-08 03:43:49,238.59,TED,Ortigueira,Ortigueira,0,0,abril
TX04002668,C072,EXT521,2025-04-16 13:15:09,736.31,Cartão Débito,Londrina,Londrina,0,0,abril
TX04002669,C100,C112,2025-04-26 14:37:05,987.56,Boleto,Cambé,Londrina,0,0,abril
TX04002670,C121,EXT794,2025-04-28 22:07:39,2393.78,Cartão Débito,Assaí,Assaí,0,0,abril
TX04002671,C053,EXT166,2025-04-24 02:14:21,787.79,DOC,Londrina,Londrina,0,0,abril
TX04002672,C082,EXT031,2025-04-10 11:32:18,2735.52,TED,Londrina,Londrina,0,0,abril
TX04002673,C023,EXT097,2025-04-27 18:21:51,1346.31,Cartão Débito,Londrina,Londrina,0,0,abril
TX04002674,C126,EXT391,2025-04-25 21:26:35,176.81,TED,Ibiporã,Ibiporã,0,0,abril
TX04002675,C008,EXT319,2025-04-16 11:58:12,6353.52,PIX,Londrina,Londrina,0,0,abril
TX04002676,C095,EXT189,2025-04-06 09:37:27,898.98,PIX,Londrina,Londrina,0,0,abril
TX04002677,C071,C030,2025-04-19 04:46:36,596.82,PIX,Londrina,Londrina,0,0,abril
TX04002678,C002,EXT901,2025-04-26 06:58:19,1291.45,TED,Cambé,Londrina,0,0,abril
TX04002679,C090,EXT002,2025-04-23 04:08:43,138.35,Cartão Débito,Londrina,Londrina,0,0,abril
TX04002680,C019,EXT314,2025-04-25 11:00:13,1214.5,PIX,Uraí,Londrina,0,0,abril
TX04002681,C090,EXT979,2025-04-20 16:47:37,827.55,PIX,Londrina,Londrina,0,0,abril
TX04002682,C125,EXT224,2025-04-06 01:01:21,626.41,Cartão Débito,Jataizinho,Jataizinho,0,0,abril
TX04002683,C033,EXT588,2025-04-26 06:10:24,3669.64,PIX,Londrina,Londrina,0,0,abril
TX04002684,C082,EXT834,2025-04-06 01:13:08,887.13,Boleto,Londrina,Londrina,0,0,abril
